Replication Factor	Partition	Message Size	Acks	Linger Ms	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
5	1	1000	0	5	5000000	67741.49844	64.6	448.47	841	464	577	773	840
5	1	1000	0	5	5000000	59973.61161	57.2	500.88	882	518	574	813	879
5	1	1000	0	5	5000000	65452.90416	62.42	463.23	871	480.66667	639.66667	809.66667	869.33333
5	1	1000	0	5	10000000	60901.33983	58.08	501.41	624	516	584	600	620
5	1	1000	0	5	10000000	59453.03211	56.7	516.62	1056	495	758	1017	1054
5	1	1000	0	5	10000000	62956.43415	60.04	484.04	766	505	585	742	762
5	1	1000	0	5	10000000	61103.60203	58.27333	500.69	815.33333	505.33333	642.33333	786.33333	812
5	2	100	0	0	1048576	253536.8389	24.18	1008.46	2483	1141	2207	2353	2463
5	2	100	0	0	1048576	472411.1867	45.05	534.35	1918	362	1823	1900	1917
5	2	100	0	0	1048576	581733.566	55.48	312.03	1097	389	940	1018	1096
5	2	100	0	0	1048576	435893.8639	41.57	618.28	1832.66667	630.66667	1656.66667	1757	1825.33333
5	2	100	0	0	5000000	468691.4136	44.7	528.97	1020	587	731	987	1017
5	2	100	0	0	5000000	538967.3386	51.4	409.87	785	513	613	759	781
5	2	100	0	0	5000000	541653.1253	51.66	457.04	814	531	622	777	812
5	2	100	0	0	5000000	516437.2925	49.25333	465.29333	873	543.66667	655.33333	841	870
5	2	100	0	0	10000000	555740.8025	53	440.38	705	503	561	662	702
5	2	100	0	0	10000000	591436.0066	56.4	382.54	768	434	523	595	628
5	2	100	0	0	10000000	590876.8613	56.35	369.36	1205	383	829	1136	1203
5	2	100	0	0	10000000	579351.2235	55.25	397.42667	892.66667	440	637.66667	797.66667	844.33333
5	2	100	0	2	1048576	609384.5216	58.12	384.03	563	463	523	534	559
5	2	100	0	2	1048576	586579.0709	55.94	345.28	1071	327	827	1020	1066
5	2	100	0	2	1048576	521050.4377	49.69	456.99	1731	509	1665	1715	1730
5	2	100	0	2	1048576	572338.0101	54.58333	395.43333	1121.66667	433	1005	1089.66667	1118.33333
5	2	100	0	2	5000000	580248.3463	55.34	362.01	1274	344	976	1129	1142
5	2	100	0	2	5000000	628851.7168	59.97	349.34	570	432	510	533	559
5	2	100	0	2	5000000	568698.8171	54.24	406.87	632	498	579	610	631
5	2	100	0	2	5000000	592599.6267	56.51667	372.74	825.33333	424.66667	688.33333	757.33333	777.33333
5	2	100	0	2	10000000	448430.4933	42.77	587.46	3257	899	2785	3162	3252
5	2	100	0	2	10000000	764525.9939	72.91	191.01	1180	93	883	1135	1163
5	2	100	0	2	10000000	623908.1607	59.5	280.69	1175	203	918	1130	1172
5	2	100	0	2	10000000	612288.216	58.39333	353.05333	1870.66667	398.33333	1528.66667	1809	1862.33333
5	2	100	0	5	1048576	493534.6955	47.07	466.33	2408	340	1771	1820	1832
5	2	100	0	5	1048576	563888.5756	53.78	360.67	2199	735	2157	2186	2196
5	2	100	0	5	1048576	660327.5225	62.97	281.48	564	279	487	512	520
5	2	100	0	5	1048576	572583.5979	54.60667	369.49333	1723.66667	451.33333	1471.66667	1506	1516
5	2	100	0	5	5000000	605400.1695	57.74	341.47	1133	310	988	1107	1130
5	2	100	0	5	5000000	532028.0911	50.74	411.2	1668	417	1595	1643	1666
5	2	100	0	5	5000000	624219.7253	59.53	370.33	1164	428	926	1147	1161
5	2	100	0	5	5000000	587215.9953	56.00333	374.33333	1321.66667	385	1169.66667	1299	1319
5	2	100	0	5	10000000	602554.8325	57.46	397.54	949	479	692	886	907
5	2	100	0	5	10000000	577567.2866	55.08	437.45	1016	497	697	873	1010
5	2	100	0	5	10000000	493437.2841	47.06	481.4	2555	463	2447	2543	2554
5	2	100	0	5	10000000	557853.1344	53.2	438.79667	1506.66667	479.66667	1278.66667	1434	1490.33333
5	2	500	0	0	1048576	143287.0039	68.32	418.66	1394	368	1339	1376	1391
5	2	500	0	0	1048576	145222.19	69.25	416.23	903	417	576	787	839
5	2	500	0	0	1048576	133976.4202	63.88	446.55	902	467	785	875	896
5	2	500	0	0	1048576	140828.538	67.15	427.14667	1066.33333	417.33333	900	1012.66667	1042
5	2	500	0	0	5000000	133564.8457	63.69	445.01	945	470	697	910	942
5	2	500	0	0	5000000	107688.9942	51.35	559.29	2697	459	2296	2346	2364
5	2	500	0	0	5000000	9486.046026	4.52	6406.43	49467	580	9042	32242	33111
5	2	500	0	0	5000000	83579.96198	39.85333	2470.24333	17703	503	4011.66667	11832.66667	12139
5	2	500	0	0	10000000	7739.159373	3.69	8117.28	35217	5383	14074	15467	16045
5	2	500	0	0	10000000	7385.524372	3.52	8725.82	43828	5564	13833	14623	15040
5	2	500	0	0	10000000	7191.81284	3.43	9002.07	27937	8112	23045	27194	27834
5	2	500	0	0	10000000	7438.8322	3.54667	8615.05667	35660.66667	6353	16984	19094.66667	19639.66667
5	2	500	0	2	1048576	6903.455179	3.29	8697.92	29307	11317	26652	28428	29189
5	2	500	0	2	1048576	7102.827636	3.39	9096.76	35519	2479	13657	17351	18766
5	2	500	0	2	1048576	7237.670628	3.45	8758.74	31629	8123	25927	30072	31118
5	2	500	0	2	1048576	7081.31781	3.37667	8851.14	32151.66667	7306.33333	22078.66667	25283.66667	26357.66667
5	2	500	0	2	5000000	8215.509238	3.92	7777.71	22784	8177	17820	21075	21232
5	2	500	0	2	5000000	8256.615613	3.94	7505.97	38917	3177	14312	15897	16200
5	2	500	0	2	5000000	67226.89076	32.06	938.03	5330	3	184	206	217
5	2	500	0	2	5000000	27899.67187	13.30667	5407.23667	22343.66667	3785.66667	10772	12392.66667	12549.66667
5	2	500	0	2	10000000	181389.4431	86.49	329.15	869	176	386	406	412
5	2	500	0	2	10000000	124595.066	59.41	475.86	1040	528	788	985	1025
5	2	500	0	2	10000000	72822.60414	34.72	858.09	8798	530	7523	8732	8794
5	2	500	0	2	10000000	126269.0378	60.20667	554.36667	3569	411.33333	2899	3374.33333	3410.33333
5	2	500	0	5	1048576	167420.0569	79.83	350.87	508	373	468	489	505
5	2	500	0	5	1048576	130650.6402	62.3	455.53	881	473	556	801	833
5	2	500	0	5	1048576	130753.1381	62.35	458.77	786	485	555	677	701
5	2	500	0	5	1048576	142941.2784	68.16	421.72333	725	443.66667	526.33333	655.66667	679.66667
5	2	500	0	5	5000000	134192.1632	63.99	446.91	640	471	531	588	624
5	2	500	0	5	5000000	125423.3037	59.81	477.53	1271	522	1078	1258	1269
5	2	500	0	5	5000000	118343.1953	56.43	509.75	1248	526	966	1208	1243
5	2	500	0	5	5000000	125986.2207	60.07667	478.06333	1053	506.33333	858.33333	1018	1045.33333
5	2	500	0	5	10000000	113986.0937	54.35	529.96	657	553	607	620	628
5	2	500	0	5	10000000	83111.70213	39.63	748.28	5517	463	5141	5274	5342
5	2	500	0	5	10000000	161264.3122	76.9	366.78	1223	354	815	962	993
5	2	500	0	5	10000000	119454.036	56.96	548.34	2465.66667	456.66667	2187.66667	2285.33333	2321
5	2	1000	0	0	1048576	62104.08645	59.23	494.53	1244	494	869	1174	1240
5	2	1000	0	0	1048576	56003.58423	53.41	544.55	670	564	621	644	669
5	2	1000	0	0	1048576	40093.0158	38.24	777.25	5075	558	2850	4984	5067
5	2	1000	0	0	1048576	52733.56216	50.29333	605.44333	2329.66667	538.66667	1446.66667	2267.33333	2325.33333
5	2	1000	0	0	5000000	96955.59434	92.46	304.89	883	334	809	859	877
5	2	1000	0	0	5000000	66648.89363	63.56	450.81	661	455	620	639	655
5	2	1000	0	0	5000000	53636.55868	51.15	570.69	799	604	680	757	792
5	2	1000	0	0	5000000	72413.68221	69.05667	442.13	781	464.33333	703	751.66667	774.66667
5	2	1000	0	0	10000000	58692.33478	55.97	521.58	1098	485	937	1088	1096
5	2	1000	0	0	10000000	6641.870351	6.33	4849.56	65375	507	51344	65296	65363
5	2	1000	0	0	10000000	3589.092031	3.42	8744.7	44646	4110	32668	43377	44540
5	2	1000	0	0	10000000	22974.43239	21.90667	4705.28	37039.66667	1700.66667	28316.33333	36587	36999.66667
5	2	1000	0	2	1048576	3786.301162	3.61	8178.94	38362	4776	32072	34834	38048
5	2	1000	0	2	1048576	3746.581245	3.57	7975.52	31508	6151	24004	30272	31359
5	2	1000	0	2	1048576	3588.036053	3.42	8883.24	37065	4112	33265	36084	37056
5	2	1000	0	2	1048576	3706.97282	3.53333	8345.9	35645	5013	29780.33333	33730	35487.66667
5	2	1000	0	2	5000000	4442.667377	4.24	7202.74	32403	3682	28992	32046	32234
5	2	1000	0	2	5000000	90612.54078	86.41	337.5	951	285	819	905	945
5	2	1000	0	2	5000000	130480.167	124.44	213.59	543	222	426	480	539
5	2	1000	0	2	5000000	75178.45839	71.69667	2584.61	11299	1396.33333	10079	11143.66667	11239.33333
5	2	1000	0	2	10000000	68709.63309	65.53	432.05	803	418	744	775	799
5	2	1000	0	2	10000000	48281.18965	46.04	637.71	2340	551	2158	2296	2331
5	2	1000	0	2	10000000	55413.94215	52.85	552.73	1186	591	1150	1175	1184
5	2	1000	0	2	10000000	57468.25496	54.80667	540.83	1443	520	1350.66667	1415.33333	1438
5	2	1000	0	5	1048576	57306.59026	54.65	532.86	805	559	621	763	802
5	2	1000	0	5	1048576	46524.61152	44.37	642.97	3360	506	2861	3287	3358
5	2	1000	0	5	1048576	84402.43079	80.49	357.15	483	371	448	463	477
5	2	1000	0	5	1048576	62744.54419	59.83667	510.99333	1549.33333	478.66667	1310	1504.33333	1545.66667
5	2	1000	0	5	5000000	61349.69325	58.51	493.74	1107	524	824	1037	1105
5	2	1000	0	5	5000000	52854.12262	50.41	596.96	2544	515	1907	2399	2523
5	2	1000	0	5	5000000	59185.60606	56.44	514.01	652	533	604	629	650
5	2	1000	0	5	5000000	57796.47398	55.12	534.90333	1434.33333	524	1111.66667	1355	1426
5	2	1000	0	5	10000000	46142.488	44	675.56	4756	396	4592	4703	4720
5	2	1000	0	5	10000000	65325.32009	62.3	464.99	585	489	557	571	582
5	2	1000	0	5	10000000	56312.64782	53.7	541.11	715	561	667	690	707
5	2	1000	0	5	10000000	55926.81864	53.33333	560.55333	2018.66667	482	1938.66667	1988	2003
5	5	100	0	0	1048576	161155.1602	15.37	1392.68	3222	1240	2250	2371	2443
5	5	100	0	0	1048576	336202.2593	32.06	695.82	3391	1190	2578	3169	3389
5	5	100	0	0	1048576	428926.8251	40.91	417.01	1307	235	858	953	967
5	5	100	0	0	1048576	308761.4149	29.44667	835.17	2640	888.33333	1895.33333	2164.33333	2266.33333
5	5	100	0	0	5000000	333244.4681	31.78	731.82	1825	697	1358	1476	1580
5	5	100	0	0	5000000	474563.4017	45.26	454.11	1125	339	475	596	619
5	5	100	0	0	5000000	526094.2761	50.17	452.31	1009	513	707	833	878
5	5	100	0	0	5000000	444634.0486	42.40333	546.08	1319.66667	516.33333	846.66667	968.33333	1025.66667
5	5	100	0	0	10000000	517009.6164	49.31	484.38	815	550	638	782	800
5	5	100	0	0	10000000	535733.4191	51.09	466.34	765	520	603	726	735
5	5	100	0	0	10000000	546089.9956	52.08	389.52	661	450	547	569	581
5	5	100	0	0	10000000	532944.3437	50.82667	446.74667	747	506.66667	596	692.33333	705.33333
5	5	100	0	2	1048576	519156.8892	49.51	509.74	833	523	595	619	721
5	5	100	0	2	1048576	511823.1139	48.81	464.88	758	545	642	673	685
5	5	100	0	2	1048576	474383.3017	45.24	511.36	992	612	895	975	983
5	5	100	0	2	1048576	501787.7683	47.85333	495.32667	861	560	710.66667	755.66667	796.33333
5	5	100	0	2	5000000	465766.1854	44.42	502.27	1515	500	1076	1388	1493
5	5	100	0	2	5000000	446907.4008	42.62	537.88	2335	133	263	323	354
5	5	100	0	2	5000000	551571.9801	52.6	412.75	923	512	688	755	761
5	5	100	0	2	5000000	488081.8554	46.54667	484.3	1591	381.66667	675.66667	822	869.33333
5	5	100	0	2	10000000	534130.9689	50.94	453.37	1012	514	668	807	842
5	5	100	0	2	10000000	548606.5394	52.32	424.61	874	487	602	683	748
5	5	100	0	2	10000000	564461.5037	53.83	401.95	819	483	575	688	735
5	5	100	0	2	10000000	549066.3373	52.36333	426.64333	901.66667	494.66667	615	726	775
5	5	100	0	5	1048576	613120.7848	58.47	372.35	898	418	705	851	897
5	5	100	0	5	1048576	428890.0326	40.9	502.26	4182	716	4080	4144	4178
5	5	100	0	5	1048576	695410.2921	66.32	226.89	767	107	468	552	575
5	5	100	0	5	1048576	579140.3698	55.23	367.16667	1949	413.66667	1751	1849	1883.33333
5	5	100	0	5	5000000	561482.3133	53.55	422	679	497	611	650	667
5	5	100	0	5	5000000	449478.6048	42.87	564.2	2315	544	2031	2163	2184
5	5	100	0	5	5000000	498256.1036	47.52	484.05	2026	481	1947	1988	2023
5	5	100	0	5	5000000	503072.3406	47.98	490.08333	1673.33333	507.33333	1529.66667	1600.33333	1624.66667
5	5	100	0	5	10000000	562303.1939	53.63	421.18	676	529	628	649	659
5	5	100	0	5	10000000	469615.8542	44.79	490.45	1562	389	1087	1346	1407
5	5	100	0	5	10000000	548486.1781	52.31	444.84	878	485	552	595	810
5	5	100	0	5	10000000	526801.7421	50.24333	452.15667	1038.66667	467.66667	755.66667	863.33333	958.66667
5	5	500	0	0	1048576	126919.6599	60.52	469.18	821	495	637	748	812
5	5	500	0	0	1048576	125596.5838	59.89	472.68	1094	491	763	968	1091
5	5	500	0	0	1048576	105563.1796	50.34	516.45	2032	338	1834	1970	2028
5	5	500	0	0	1048576	119359.8077	56.91667	486.10333	1315.66667	441.33333	1078	1228.66667	1310.33333
5	5	500	0	0	5000000	128369.7048	61.21	465.08	1129	500	879	1038	1090
5	5	500	0	0	5000000	9765.052829	4.66	5697.51	54063	546	38171	52406	53860
5	5	500	0	0	5000000	6294.018794	3	9571.06	39237	7197	27280	33541	38729
5	5	500	0	0	5000000	48142.92546	22.95667	5244.55	31476.33333	2747.66667	22110	28995	31226.33333
5	5	500	0	0	10000000	5293.862296	2.52	10722.87	42685	8470	34047	39453	41939
5	5	500	0	0	10000000	5614.255718	2.68	10653.18	33503	10322	25835	30777	32749
5	5	500	0	0	10000000	5785.831655	2.76	10379.91	38999	7623	31008	36263	38811
5	5	500	0	0	10000000	5564.64989	2.65333	10585.32	38395.66667	8805	30296.66667	35497.66667	37833
5	5	500	0	2	1048576	6284.723095	3	9887.01	27648	10145	18594	26042	27613
5	5	500	0	2	1048576	4776.940752	2.28	12151.39	45389	7161	37290	42347	45149
5	5	500	0	2	1048576	5371.232752	2.56	11343.71	35096	6183	30854	33235	34600
5	5	500	0	2	1048576	5477.6322	2.61333	11127.37	36044.33333	7829.66667	28912.66667	33874.66667	35787.33333
5	5	500	0	2	5000000	31448.51878	15	2013.91	25766	69	12098	23424	25751
5	5	500	0	2	5000000	210703.7505	100.47	266.64	578	249	435	508	558
5	5	500	0	2	5000000	64350.06435	30.68	981.6	10727	424	8616	10389	10706
5	5	500	0	2	5000000	102167.4446	48.71667	1087.38333	12357	247.33333	7049.66667	11440.33333	12338.33333
5	5	500	0	2	10000000	148920.3276	71.01	365.86	1096	314	749	1006	1079
5	5	500	0	2	10000000	86184.60743	41.1	710.62	959	766	877	916	942
5	5	500	0	2	10000000	96404.1261	45.97	627.67	1287	651	908	1188	1281
5	5	500	0	2	10000000	110503.0204	52.69333	568.05	1114	577	844.66667	1036.66667	1100.66667
5	5	500	0	5	1048576	101553.7727	48.42	590.47	1295	615	876	1215	1285
5	5	500	0	5	1048576	104286.1612	49.73	573.18	1079	603	771	926	1038
5	5	500	0	5	1048576	113571.8342	54.16	528.25	1100	556	751	995	1085
5	5	500	0	5	1048576	106470.5894	50.77	563.96667	1158	591.33333	799.33333	1045.33333	1136
5	5	500	0	5	5000000	118008.0245	56.27	509.62	756	535	608	683	753
5	5	500	0	5	5000000	119875.3297	57.16	502.71	1316	521	764	971	1302
5	5	500	0	5	5000000	99403.57853	47.4	615.45	1734	611	1641	1695	1713
5	5	500	0	5	5000000	112428.9776	53.61	542.59333	1268.66667	555.66667	1004.33333	1116.33333	1256
5	5	500	0	5	10000000	115901.7153	55.27	517.06	715	547	644	677	699
5	5	500	0	5	10000000	99641.29135	47.51	605.83	797	639	730	756	774
5	5	500	0	5	10000000	97981.57946	46.72	615.89	1198	659	816	1116	1189
5	5	500	0	5	10000000	104508.1954	49.83333	579.59333	903.33333	615	730	849.66667	887.33333
5	5	1000	0	0	1048576	49227.134	46.95	619.98	783	644	736	768	777
5	5	1000	0	0	1048576	50653.42924	48.31	602.21	1628	622	1244	1528	1600
5	5	1000	0	0	1048576	51845.70718	49.44	586.63	746	613	693	717	740
5	5	1000	0	0	1048576	50575.42347	48.23333	602.94	1052.33333	626.33333	891	1004.33333	1039
5	5	1000	0	0	5000000	47294.74083	45.1	651.51	1798	608	1671	1748	1789
5	5	1000	0	0	5000000	54537.52182	52.01	558.77	1025	586	726	952	1015
5	5	1000	0	0	5000000	53282.18244	50.81	558.84	1202	458	937	982	1190
5	5	1000	0	0	5000000	51704.81503	49.30667	589.70667	1341.66667	550.66667	1111.33333	1227.33333	1331.33333
5	5	1000	0	0	10000000	48506.01475	46.26	607.52	1865	512	1474	1749	1846
5	5	1000	0	0	10000000	2695.839242	2.57	11404.05	68833	5080	60891	68408	68744
5	5	1000	0	0	10000000	2238.598816	2.13	12583.85	75339	8140	51392	73305	75076
5	5	1000	0	0	10000000	17813.48427	16.98667	8198.47333	48679	4577.33333	37919	47820.66667	48555.33333
5	5	1000	0	2	1048576	2782.69387	2.65	10931.27	33944	8888	27772	32378	33700
5	5	1000	0	2	1048576	2756.734703	2.63	10801.86	28458	11210	22149	26644	28151
5	5	1000	0	2	1048576	2739.365782	2.61	10834.25	41175	9371	28767	39215	39970
5	5	1000	0	2	1048576	2759.59812	2.63	10855.79333	34525.66667	9823	26229.33333	32745.66667	33940.33333
5	5	1000	0	2	5000000	7933.737425	7.57	4069.81	21380	355	16634	19330	21248
5	5	1000	0	2	5000000	47860.62985	45.64	618.53	1491	530	1254	1405	1469
5	5	1000	0	2	5000000	45641.2597	43.53	657.05	1125	672	853	1014	1094
5	5	1000	0	2	5000000	33811.87566	32.24667	1781.79667	7998.66667	519	6247	7249.66667	7937
5	5	1000	0	2	10000000	51477.40142	49.09	594.64	1066	620	732	988	1043
5	5	1000	0	2	10000000	52170.28381	49.75	585.5	818	608	676	743	810
5	5	1000	0	2	10000000	52132.20728	49.72	548.81	941	568	657	690	889
5	5	1000	0	2	10000000	51926.63084	49.52	576.31667	941.66667	598.66667	688.33333	807	914
5	5	1000	0	5	1048576	51759.83437	49.36	592.36	1597	554	1253	1550	1596
5	5	1000	0	5	1048576	44778.79276	42.7	687.23	1924	650	1795	1871	1902
5	5	1000	0	5	1048576	49009.99804	46.74	627.53	1062	647	763	957	1042
5	5	1000	0	5	1048576	48516.20839	46.26667	635.70667	1527.66667	617	1270.33333	1459.33333	1513.33333
5	5	1000	0	5	5000000	47344.00151	45.15	648.57	2066	601	1832	1971	2036
5	5	1000	0	5	5000000	51509.22015	49.12	572.02	1456	551	1126	1345	1412
5	5	1000	0	5	5000000	57175.52887	54.53	530.47	1057	557	680	742	999
5	5	1000	0	5	5000000	52009.58351	49.6	583.68667	1526.33333	569.66667	1212.66667	1352.66667	1482.33333
5	5	1000	0	5	10000000	54229.93492	51.72	561.77	691	572	635	656	681
5	5	1000	0	5	10000000	55138.95015	52.58	551.68	1033	581	802	933	1013
5	5	1000	0	5	10000000	53827.10733	51.33	567.2	1031	582	696	853	1023
5	5	1000	0	5	10000000	54398.66414	51.87667	560.21667	918.33333	578.33333	711	814	905.66667
1	1	100	1	0	1048576	655737.7049	62.54	383.16	1042	299	930	980	1041
1	1	100	1	0	1048576	1040582.726	99.24	31.73	189	1	145	179	187
1	1	100	1	0	1048576	853242.3208	81.37	175.14	718	90	682	714	718
1	1	100	1	0	1048576	849854.2507	81.05	196.67667	649.66667	130	585.66667	624.33333	648.66667
1	1	100	1	0	5000000	1196458.483	114.1	1.68	135	1	9	18	24
1	1	100	1	0	5000000	1172882.946	111.85	6.83	133	1	34	64	68
1	1	100	1	0	5000000	1087192.868	103.68	52.56	188	22	166	177	186
1	1	100	1	0	5000000	1152178.099	109.87667	20.35667	152	8	69.66667	86.33333	92.66667
1	1	100	1	0	10000000	952925.4812	90.88	88.95	565	57	518	545	564
1	1	100	1	0	10000000	1213886.866	115.77	7.74	132	1	40	75	91
1	1	100	1	0	10000000	1100836.636	104.98	28.43	192	1	142	176	191
1	1	100	1	0	10000000	1089216.328	103.87667	41.70667	296.33333	19.66667	233.33333	265.33333	282
1	1	100	1	2	1048576	1062247.716	101.3	69.34	457	1	362	434	453
1	1	100	1	2	1048576	996015.9363	94.99	137.23	468	121	332	359	371
1	1	100	1	2	1048576	1079214.332	102.92	34.11	239	1	196	219	237
1	1	100	1	2	1048576	1045825.995	99.73667	80.22667	388	41	296.66667	337.33333	353.66667
1	1	100	1	2	5000000	1075731.497	102.59	47.68	174	11	144	166	173
1	1	100	1	2	5000000	986387.8477	94.07	90.32	461	67	388	458	460
1	1	100	1	2	5000000	1200192.031	114.46	8.13	136	1	58	88	98
1	1	100	1	2	5000000	1087437.125	103.70667	48.71	257	26.33333	196.66667	237.33333	243.66667
1	1	100	1	2	10000000	987751.8767	94.2	87.98	781	3	682	771	780
1	1	100	1	2	10000000	961723.4083	91.72	128.97	940	1	874	917	937
1	1	100	1	2	10000000	1194743.13	113.94	9.35	143	1	67	78	87
1	1	100	1	2	10000000	1048072.805	99.95333	75.43333	621.33333	1.66667	541	588.66667	601.33333
1	1	100	1	5	1048576	988142.2925	94.24	36.71	740	1	20	724	739
1	1	100	1	5	1048576	1046025.105	99.76	113.14	311	75	286	301	310
1	1	100	1	5	1048576	1157139.551	110.35	13.23	141	1	67	75	89
1	1	100	1	5	1048576	1063768.983	101.45	54.36	397.33333	25.66667	124.33333	366.66667	379.33333
1	1	100	1	5	5000000	1054852.321	100.6	47.35	259	6	216	237	255
1	1	100	1	5	5000000	889679.7153	84.85	103.77	1316	1	1272	1308	1314
1	1	100	1	5	5000000	1200768.492	114.51	2.2	138	1	9	26	39
1	1	100	1	5	5000000	1048433.509	99.98667	51.10667	571	2.66667	499	523.66667	536
1	1	100	1	5	10000000	1142595.978	108.97	34.08	270	1	223	259	266
1	1	100	1	5	10000000	1241619.071	118.41	7.64	135	1	50	80	86
1	1	100	1	5	10000000	982511.2989	93.7	107.87	1020	1	890	984	1012
1	1	100	1	5	10000000	1122242.116	107.02667	49.86333	475	1	387.66667	441	454.66667
1	1	500	1	0	1048576	297265.1605	141.75	190.5	241	192	227	235	239
1	1	500	1	0	1048576	249438.7628	118.94	239.03	717	217	668	700	715
1	1	500	1	0	1048576	292997.363	139.71	196.39	245	204	234	240	244
1	1	500	1	0	1048576	279900.4288	133.46667	208.64	401	204.33333	376.33333	391.66667	399.33333
1	1	500	1	0	5000000	285062.7138	135.93	200.39	282	207	252	271	272
1	1	500	1	0	5000000	246669.9556	117.62	239.53	926	199	911	924	925
1	1	500	1	0	5000000	237079.1844	113.05	251.44	1070	198	1054	1062	1070
1	1	500	1	0	5000000	256270.618	122.2	230.45333	759.33333	201.33333	739	752.33333	755.66667
1	1	500	1	0	10000000	286861.7326	136.79	204.37	275	202	242	265	274
1	1	500	1	0	10000000	295246.5309	140.78	196.64	247	201	230	238	246
1	1	500	1	0	10000000	261780.1047	124.83	222.41	606	209	579	603	606
1	1	500	1	0	10000000	281296.1227	134.13333	207.80667	376	204	350.33333	368.66667	375.33333
1	1	500	1	2	1048576	299222.0227	142.68	193.91	255	202	237	250	253
1	1	500	1	2	1048576	179888.4691	85.78	332.82	2072	211	1913	2070	2072
1	1	500	1	2	1048576	183351.6685	87.43	325.3	746	294	552	715	744
1	1	500	1	2	1048576	220820.7201	105.29667	284.01	1024.33333	235.66667	900.66667	1011.66667	1023
1	1	500	1	2	5000000	126502.2138	60.32	467.31	1795	378	1736	1786	1794
1	1	500	1	2	5000000	151929.5047	72.45	393.08	581	407	516	562	580
1	1	500	1	2	5000000	160926.9392	76.74	369.26	651	385	483	628	631
1	1	500	1	2	5000000	146452.8859	69.83667	409.88333	1009	390	911.66667	992	1001.66667
1	1	500	1	2	10000000	111931.9454	53.37	554.45	5071	244	5045	5059	5070
