Replication Factor	Partition	Message Size	Acks	Batch Size	Linger ms	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
5	1	100	1	16384	5	690607.7348	65.86	243.02	856	136	759	837	855
5	1	100	1	16384	5	667022.412	63.61	366.35	565	417	506	533	563
5	1	100	1	16384	5	695700.5705	66.35	299.01	783	305	678	762	782
5	1	100	1	16384	5	684443.5724	65.27333	302.79333	734.66667	286	647.66667	710.66667	733.33333
5	1	100	1	200000	0	655909.7468	62.55	339.58	537	430	486	511	532
5	1	100	1	200000	0	661725.7808	63.11	266.04	756	275	583	735	753
5	1	100	1	200000	0	577034.045	55.03	368.78	1365	429	1308	1338	1362
5	1	100	1	200000	0	631556.5242	60.23	324.8	886	378	792.33333	861.33333	882.33333
5	1	100	1	200000	2	678241.9967	64.68	307.84	533	378	482	503	530
5	1	100	1	200000	2	506688.2854	48.32	539.74	2747	413	2631	2724	2744
5	1	100	1	200000	2	740082.8893	70.58	239.45	571	253	456	548	569
5	1	100	1	200000	2	641671.0571	61.19333	362.34333	1283.66667	348	1189.66667	1258.33333	1281
5	1	100	1	200000	5	664363.5397	63.36	323	538	411	494	511	524
5	1	100	1	200000	5	603500.3018	57.55	397.38	569	461	538	557	568
5	1	100	1	200000	5	637267.3974	60.77	348.71	748	433	680	731	744
5	1	100	1	200000	5	635043.7463	60.56	356.36333	618.33333	435	570.66667	599.66667	612
5	1	100	1	500000	0	607754.9532	57.96	377.59	593	429	543	569	589
5	1	100	1	500000	0	602409.6386	57.45	356.19	796	431	543	758	790
5	1	100	1	500000	0	644496.0041	61.46	324.08	834	363	759	803	831
5	1	100	1	500000	0	618220.1986	58.95667	352.62	741	407.66667	615	710	736.66667
5	1	100	1	500000	2	561924.0279	53.59	469.94	1014	462	870	961	1011
5	1	100	1	500000	2	588096.9184	56.09	392.11	796	437	653	766	785
5	1	100	1	500000	2	630119.7227	60.09	302.24	1208	279	1144	1174	1205
5	1	100	1	500000	2	593380.223	56.59	388.09667	1006	392.66667	889	967	1000.33333
5	1	100	1	500000	5	676223.9654	64.49	315.16	579	380	520	551	576
5	1	100	1	500000	5	573460.2592	54.69	399.62	1973	353	1889	1943	1969
5	1	100	1	500000	5	638569.6041	60.9	321.32	1396	278	1316	1359	1391
5	1	100	1	500000	5	629417.9429	60.02667	345.36667	1316	337	1241.66667	1284.33333	1312
5	1	500	1	16384	0	142025.2805	67.72	424.28	1597	359	1547	1588	1596
5	1	500	1	16384	0	155836.0605	74.31	385.66	549	393	490	526	548
5	1	500	1	16384	0	147102.0889	70.14	408.6	904	420	781	878	902
5	1	500	1	16384	0	148321.1433	70.72333	406.18	1016.66667	390.66667	939.33333	997.33333	1015.33333
5	1	500	1	16384	2	149925.0375	71.49	403.78	564	420	506	549	557
5	1	500	1	16384	2	136836.3437	65.25	449.93	896	448	709	856	888
5	1	500	1	16384	2	7245.27427	3.45	8972.54	35503	8895	22487	35484	35501
5	1	500	1	16384	2	98002.21849	46.73	3275.41667	12321	3254.33333	7900.66667	12296.33333	12315.33333
5	1	500	1	16384	5	6928.086463	3.3	8978.33	28279	7683	24354	27742	28159
5	1	500	1	16384	5	7220.320871	3.44	8990.03	28362	7260	24040	27353	28206
5	1	500	1	16384	5	8632.149578	4.12	7516.58	23569	4656	17388	22367	23350
5	1	500	1	16384	5	7593.51897	3.62	8494.98	26736.66667	6533	21927.33333	25820.66667	26571.66667
5	1	500	1	200000	0	20813.38717	9.92	2556.06	10027	2942	4118	6083	10025
5	1	500	1	200000	0	52254.79438	24.92	1219.76	7700	350	7588	7676	7696
5	1	500	1	200000	0	17341.54166	8.27	3741.78	20801	3429	16632	20379	20793
5	1	500	1	200000	0	30136.5744	14.37	2505.86667	12842.66667	2240.33333	9446	11379.33333	12838
5	1	500	1	200000	2	25328.63909	12.08	2354.5	5887	2754	5102	5634	5791
5	1	500	1	200000	2	24931.43854	11.89	2506.27	19126	464	18156	18515	18874
5	1	500	1	200000	2	20129.63485	9.6	3215.98	28285	829	26428	28014	28155
5	1	500	1	200000	2	23463.23749	11.19	2692.25	17766	1349	16562	17387.66667	17606.66667
5	1	500	1	200000	5	35494.97746	16.93	1687.15	5071	465	4138	4838	5059
5	1	500	1	200000	5	26627.61284	12.7	2423.32	22060	419	21245	21647	22020
5	1	500	1	200000	5	16415.77885	7.83	3938.86	17202	3066	15995	17190	17198
5	1	500	1	200000	5	26179.45638	12.48667	2683.11	14777.66667	1316.66667	13792.66667	14558.33333	14759
5	1	500	1	500000	0	45057.22267	21.48	1296.44	3894	343	3494	3721	3848
5	1	500	1	500000	0	22947.88535	10.94	2827.03	21017	429	19963	20955	21011
5	1	500	1	500000	0	26043.70133	12.42	2445.81	4222	2820	3833	4044	4186
5	1	500	1	500000	0	31349.60312	14.94667	2189.76	9711	1197.33333	9096.66667	9573.33333	9681.66667
5	1	500	1	500000	2	32398.10795	15.45	1994.81	23671	352	22501	23644	23667
5	1	500	1	500000	2	18503.44164	8.82	2556.59	20014	2741	3720	19439	20010
5	1	500	1	500000	2	35401.98959	16.88	1773.21	3787	2105	3236	3639	3713
5	1	500	1	500000	2	28767.84639	13.71667	2108.20333	15824	1732.66667	9819	15574	15796.66667
5	1	500	1	500000	5	22511.36824	10.73	2871.24	23598	1578	21551	23065	23592
5	1	500	1	500000	5	32049.22761	15.28	2004.63	8544	2344	6706	8234	8427
5	1	500	1	500000	5	29323.79333	13.98	2185.98	20984	341	18799	20526	20725
5	1	500	1	500000	5	27961.46306	13.33	2353.95	17708.66667	1421	15685.33333	17275	17581.33333
5	1	1000	1	16384	0	4011.714205	3.83	7975.38	30107	4169	20055	28119	29858
5	1	1000	1	16384	0	4374.491465	4.17	7412.14	27030	4166	21034	25087	26923
5	1	1000	1	16384	0	63946.79627	60.98	486.72	958	496	912	945	955
5	1	1000	1	16384	0	24111.00065	22.99333	5291.41333	19365	2943.66667	14000.33333	18050.33333	19245.33333
5	1	1000	1	16384	2	104602.5105	99.76	289.81	1354	188	1321	1350	1353
5	1	1000	1	16384	2	106837.6068	101.89	275.52	457	275	353	434	451
5	1	1000	1	16384	2	66251.49066	63.18	464.61	2242	321	2183	2230	2240
5	1	1000	1	16384	2	92563.86932	88.27667	343.31333	1351	261.33333	1285.66667	1338	1348
5	1	1000	1	16384	5	59347.18101	56.6	512.3	951	520	678	869	950
5	1	1000	1	16384	5	62633.09533	59.73	487.9	625	510	580	607	619
5	1	1000	1	16384	5	66093.85327	63.03	461.33	1107	481	1066	1088	1105
5	1	1000	1	16384	5	62691.37654	59.78667	487.17667	894.33333	503.66667	774.66667	854.66667	891.33333
5	1	1000	1	200000	0	56805.27153	54.17	546.63	2816	401	2703	2781	2808
5	1	1000	1	200000	0	71849.40365	68.52	421.66	572	437	538	561	564
5	1	1000	1	200000	0	66720.0427	63.63	456.31	625	473	554	596	623
5	1	1000	1	200000	0	65124.90596	62.10667	474.86667	1337.66667	437	1265	1312.66667	1331.66667
5	1	1000	1	200000	2	67934.78261	64.79	450.27	695	460	553	676	693
5	1	1000	1	200000	2	67132.116	64.02	456.93	633	479	531	586	629
5	1	1000	1	200000	2	60650.16982	57.84	509.49	1326	479	1275	1313	1321
5	1	1000	1	200000	2	65239.02281	62.21667	472.23	884.66667	472.66667	786.33333	858.33333	881
5	1	1000	1	200000	5	70392.79178	67.13	430.74	591	451	512	547	586
5	1	1000	1	200000	5	71397.9723	68.09	428.55	920	450	703	907	919
5	1	1000	1	200000	5	58685.44601	55.97	528.3	1948	459	1861	1925	1945
5	1	1000	1	200000	5	66825.40336	63.73	462.53	1153	453.33333	1025.33333	1126.33333	1150
5	1	1000	1	500000	0	64119.00487	61.15	488.43	1050	476	939	980	1015
5	1	1000	1	500000	0	8151.686584	7.77	4043.85	15331	2490	14355	15146	15324
5	1	1000	1	500000	0	35582.12354	33.93	814.93	5580	323	3899	5210	5510
5	1	1000	1	500000	0	35950.93833	34.28333	1782.40333	7320.33333	1096.33333	6397.66667	7112	7283
5	1	1000	1	500000	2	12557.13496	11.98	2480.46	25814	324	22864	25719	25807
5	1	1000	1	500000	2	13527.04055	12.9	2425.48	5070	2972	4276	4874	4937
5	1	1000	1	500000	2	19945.74757	19.02	1628.2	20050	308	18107	19725	19966
5	1	1000	1	500000	2	15343.3077	14.63333	2178.04667	16978	1201.33333	15082.33333	16772.66667	16903.33333
5	1	1000	1	500000	5	11609.54769	11.07	2825.85	11371	2677	9390	10565	11362
5	1	1000	1	500000	5	19170.30903	18.28	1270.84	16364	315	11753	13615	14160
5	1	1000	1	500000	5	9666.692445	9.22	3300.47	11249	2932	9062	10377	10570
5	1	1000	1	500000	5	13482.18305	12.85667	2465.72	12994.66667	1974.66667	10068.33333	11519	12030.66667
5	2	100	1	16384	0	216122.7577	20.61	1337.18	3691	797	3338	3565	3648
5	2	100	1	16384	0	417885.4994	39.85	648.39	2480	516	2320	2415	2466
5	2	100	1	16384	0	467508.1814	44.59	531.27	1179	414	838	920	944
5	2	100	1	16384	0	367172.1462	35.01667	838.94667	2450	575.66667	2165.33333	2300	2352.66667
5	2	100	1	16384	2	391083.3007	37.3	618.23	2391	742	2169	2356	2379
5	2	100	1	16384	2	512452.5981	48.87	444.02	2753	322	2495	2627	2650
5	2	100	1	16384	2	642756.1383	61.3	313.96	1261	273	916	1053	1213
5	2	100	1	16384	2	515430.6791	49.15667	458.73667	2135	445.66667	1860	2012	2080.66667
5	2	100	1	16384	5	590667.4542	56.33	412.43	784	479	558	737	769
5	2	100	1	16384	5	628298.5675	59.92	324.55	845	334	733	836	843
5	2	100	1	16384	5	642921.435	61.31	374.35	582	435	519	554	579
5	2	100	1	16384	5	620629.1522	59.18667	370.44333	737	416	603.33333	709	730.33333
5	2	100	1	200000	0	525210.084	50.09	471.64	2053	443	1719	1823	1909
5	2	100	1	200000	0	609236.018	58.1	343.95	753	441	556	673	711
5	2	100	1	200000	0	387026.8597	36.91	602.24	6869	157	6471	6663	6728
5	2	100	1	200000	0	507157.6539	48.36667	472.61	3225	347	2915.33333	3053	3116
5	2	100	1	200000	2	962093.5155	91.75	76.33	363	87	309	345	361
5	2	100	1	200000	2	683526.9993	65.19	287.71	646	396	586	618	642
5	2	100	1	200000	2	581462.9608	55.45	388.44	700	421	528	561	585
5	2	100	1	200000	2	742361.1585	70.79667	250.82667	569.66667	301.33333	474.33333	508	529.33333
5	2	100	1	200000	5	494755.5907	47.18	501.79	2044	714	1134	1453	1505
5	2	100	1	200000	5	557475.7498	53.17	442.38	1682	517	1610	1656	1675
5	2	100	1	200000	5	644412.9398	61.46	349.35	564	414	535	549	559
5	2	100	1	200000	5	565548.0935	53.93667	431.17333	1430	548.33333	1093	1219.33333	1246.33333
5	2	100	1	500000	0	475465.9566	45.34	497.21	1456	685	1286	1387	1419
5	2	100	1	500000	0	547045.9519	52.17	382.18	1125	62	455	476	511
5	2	100	1	500000	0	492562.3091	46.97	468.06	2307	805	2214	2284	2305
5	2	100	1	500000	0	505024.7392	48.16	449.15	1629.33333	517.33333	1318.33333	1382.33333	1411.66667
5	2	100	1	500000	2	584726.9325	55.76	369.35	860	370	561	613	647
5	2	100	1	500000	2	571886.0803	54.54	390.13	989	282	394	428	478
5	2	100	1	500000	2	455913.1941	43.48	544.89	2293	285	1908	1993	2041
5	2	100	1	500000	2	537508.7357	51.26	434.79	1380.66667	312.33333	954.33333	1011.33333	1055.33333
5	2	100	1	500000	5	579844.6016	55.3	361.64	978	418	856	941	972
5	2	100	1	500000	5	541711.8093	51.66	430.31	988	517	904	947	981
5	2	100	1	500000	5	546388.3729	52.11	433.33	761	443	599	634	696
5	2	100	1	500000	5	555981.5946	53.02333	408.42667	909	459.33333	786.33333	840.66667	883
5	2	500	1	16384	0	148060.4086	70.6	401.37	645	406	525	619	631
5	2	500	1	16384	0	120729.2044	57.57	491.88	1501	483	1449	1489	1498
5	2	500	1	16384	0	143102.4614	68.24	421.14	870	420	630	834	864
5	2	500	1	16384	0	137297.3581	65.47	438.13	1005.33333	436.33333	868	980.66667	997.66667
5	2	500	1	16384	2	132643.5867	63.25	453.25	569	467	529	550	565
5	2	500	1	16384	2	4424.915816	2.11	14678.84	63583	16139	33574	42314	44683
5	2	500	1	16384	2	6532.574684	3.11	9188.1	32551	1235	7407	13254	14293
5	2	500	1	16384	2	47867.02573	22.82333	8106.73	32234.33333	5947	13836.66667	18706	19847
5	2	500	1	16384	5	5941.064639	2.83	10343.87	42471	1442	17100	18461	19212
5	2	500	1	16384	5	5174.724575	2.47	12026.2	45735	23620	41550	44475	45550
5	2	500	1	16384	5	8256.820133	3.94	7852.38	34301	1172	17297	20395	20501
5	2	500	1	16384	5	6457.53645	3.08	10074.15	40835.66667	8744.66667	25315.66667	27777	28421
5	2	500	1	200000	0	39397.99858	18.79	1472.63	4857	3330	4574	4743	4784
5	2	500	1	200000	0	34064.58646	16.24	1787.24	6133	3445	5457	6027	6128
5	2	500	1	200000	0	21242.24658	10.13	3015.02	41258	423	38945	40709	41255
5	2	500	1	200000	0	31568.27721	15.05333	2091.63	17416	2399.33333	16325.33333	17159.66667	17389
5	2	500	1	200000	2	20106.56479	9.59	3023.77	21411	4	13	33	283
5	2	500	1	200000	2	42874.29257	20.44	1452.2	4574	4	19	45	51
5	2	500	1	200000	2	21747.64038	10.37	2944.23	25799	4	18	35	109
5	2	500	1	200000	2	28242.83258	13.46667	2473.4	17261.33333	4	16.66667	37.66667	147.66667
5	2	500	1	200000	5	37089.2367	17.69	1604.12	5028	3252	4708	4954	5021
5	2	500	1	200000	5	31829.90101	15.18	1906.74	5382	3926	5062	5298	5323
5	2	500	1	200000	5	19571.0036	9.33	3283.35	27376	1787	26858	27252	27358
5	2	500	1	200000	5	29496.71377	14.06667	2264.73667	12595.33333	2988.33333	12209.33333	12501.33333	12567.33333
5	2	500	1	500000	0	231964.7414	110.61	214.58	1191	332	1155	1179	1189
5	2	500	1	500000	0	95923.26139	45.74	593.22	1275	675	1065	1135	1170
5	2	500	1	500000	0	102616.7265	48.93	567.54	1041	409	657	711	760
5	2	500	1	500000	0	143501.5764	68.42667	458.44667	1169	472	959	1008.33333	1039.66667
5	2	500	1	500000	2	107712.193	51.36	554.7	1952	491	1785	1901	1932
5	2	500	1	500000	2	118357.202	56.44	489.23	1038	781	921	992	1013
5	2	500	1	500000	2	99591.67414	47.49	584.28	1633	805	1536	1608	1629
5	2	500	1	500000	2	108553.6897	51.76333	542.73667	1541	692.33333	1414	1500.33333	1524.66667
5	2	500	1	500000	5	111358.5746	53.1	534.05	1394	262	473	517	535
5	2	500	1	500000	5	110729.7088	52.8	541.25	1731	528	1602	1664	1707
5	2	500	1	500000	5	105999.576	50.54	553.39	1752	386	587	1285	1341
5	2	500	1	500000	5	109362.6198	52.14667	542.89667	1625.66667	392	887.33333	1155.33333	1194.33333
5	2	1000	1	16384	0	73702.83019	70.29	421.91	927	419	638	844	926
5	2	1000	1	16384	0	64817.21545	61.81	468.94	600	486	567	580	598
5	2	1000	1	16384	0	44185.22446	42.14	716.33	4254	489	4121	4195	4247
5	2	1000	1	16384	0	60901.7567	58.08	535.72667	1927	464.66667	1775.33333	1873	1923.66667
5	2	1000	1	16384	2	85895.89418	81.92	349.16	472	365	429	449	468
5	2	1000	1	16384	2	70086.90777	66.84	435.25	691	455	524	663	689
5	2	1000	1	16384	2	65997.88807	62.94	459.41	1075	479	877	1009	1074
5	2	1000	1	16384	2	73993.56334	70.56667	414.60667	746	433	610	707	743.66667
5	2	1000	1	16384	5	62034.73945	59.16	492.73	1119	524	851	1088	1118
5	2	1000	1	16384	5	51872.60089	49.47	599.94	6298	298	3642	6276	6295
5	2	1000	1	16384	5	73131.49042	69.74	406.32	1267	365	891	1188	1261
5	2	1000	1	16384	5	62346.27692	59.45667	499.66333	2894.66667	395.66667	1794.66667	2850.66667	2891.33333
5	2	1000	1	200000	0	53202.80911	50.74	579.49	849	605	701	728	809
5	2	1000	1	200000	0	14145.07186	13.49	1316.22	27260	561	720	25909	27243
5	2	1000	1	200000	0	4090.95	3.9	7707.61	63942	1807	41012	61185	63773
5	2	1000	1	200000	0	23812.94366	22.71	3201.10667	30683.66667	991	14144.33333	29274	30608.33333
5	2	1000	1	200000	2	12161.60339	11.6	2663.35	15396	1004	11920	14198	15394
5	2	1000	1	200000	2	10167.56141	9.7	3162.2	23136	1835	16579	21690	22097
5	2	1000	1	200000	2	11134.36957	10.62	2895.63	12719	1290	10310	12277	12694
5	2	1000	1	200000	2	11154.51146	10.64	2907.06	17083.66667	1376.33333	12936.33333	16055	16728.33333
5	2	1000	1	200000	5	9424.893027	8.99	3298.99	15615	2492	12666	15454	15611
5	2	1000	1	200000	5	8542.919628	8.15	3703.51	19746	2309	11826	18130	19221
5	2	1000	1	200000	5	9299.384381	8.87	3073.18	11621	2280	8203	10952	11524
5	2	1000	1	200000	5	9089.06568	8.67	3358.56	15660.66667	2360.33333	10898.33333	14845.33333	15452
5	2	1000	1	500000	0	8169.934641	7.79	3978.29	18969	2373	15350	18740	18956
5	2	1000	1	500000	0	11521.00279	10.99	2673.37	15345	1785	10527	13339	15241
5	2	1000	1	500000	0	13107.19061	12.5	2433.28	8060	2281	6236	7590	7927
5	2	1000	1	500000	0	10932.70934	10.42667	3028.31333	14124.66667	2146.33333	10704.33333	13223	14041.33333
5	2	1000	1	500000	2	8453.085376	8.06	3627.39	24279	2469	17606	23179	24074
5	2	1000	1	500000	2	14520.95374	13.85	2124.27	8027	1383	6144	7702	8013
5	2	1000	1	500000	2	11055.09861	10.54	2730.34	8494	2109	6932	7914	8238
5	2	1000	1	500000	2	11343.04591	10.81667	2827.33333	13600	1987	10227.33333	12931.66667	13441.66667
5	2	1000	1	500000	5	10884.70916	10.38	2767.99	8450	2237	7252	8082	8398
5	2	1000	1	500000	5	10117.36139	9.65	3068.98	35609	742	25999	32406	35387
5	2	1000	1	500000	5	11950.57243	11.4	2498.53	6141	2534	5023	5711	5949
5	2	1000	1	500000	5	10984.21433	10.47667	2778.5	16733.33333	1837.66667	12758	15399.66667	16578
5	5	100	1	16384	0	152425.0831	14.54	1827.42	4613	1757	3819	4378	4472
5	5	100	1	16384	0	304915.2336	29.08	861.65	2757	290	1590	1695	1710
5	5	100	1	16384	0	379190.0501	36.16	721.96	1871	1169	1534	1799	1862
5	5	100	1	16384	0	278843.4556	26.59333	1137.01	3080.33333	1072	2314.33333	2624	2681.33333
5	5	100	1	16384	2	382029.3399	36.43	675.35	1701	504	966	1011	1032
5	5	100	1	16384	2	423155.044	40.36	572.53	2744	457	749	869	880
5	5	100	1	16384	2	577901.0633	55.11	360.93	1098	280	756	864	874
5	5	100	1	16384	2	461028.4824	43.96667	536.27	1847.66667	413.66667	823.66667	914.66667	928.66667
5	5	100	1	16384	5	562239.964	53.62	437.25	768	500	600	649	753
5	5	100	1	16384	5	517920.0331	49.39	439.85	1044	524	908	1013	1030
5	5	100	1	16384	5	507562.684	48.4	513.58	910	552	715	857	887
5	5	100	1	16384	5	529240.8937	50.47	463.56	907.33333	525.33333	741	839.66667	890
5	5	100	1	200000	0	506688.2854	48.32	467.18	1022	569	880	969	997
5	5	100	1	200000	0	513663.4477	48.99	455.58	1238	160	712	984	1021
5	5	100	1	200000	0	503981.4535	48.06	436.96	1484	620	1358	1443	1479
5	5	100	1	200000	0	508111.0622	48.45667	453.24	1248	449.66667	983.33333	1132	1165.66667
5	5	100	1	200000	2	513136.289	48.94	447.3	1134	914	1058	1092	1121
5	5	100	1	200000	2	547705.1156	52.23	419.3	809	339	461	486	498
5	5	100	1	200000	2	483465.4806	46.11	464.25	1458	445	618	794	844
5	5	100	1	200000	2	514768.9617	49.09333	443.61667	1133.66667	566	712.33333	790.66667	821
5	5	100	1	200000	5	513610.6831	48.98	448.86	1831	414	1502	1594	1618
5	5	100	1	200000	5	540657.4394	51.56	363.28	1413	442	693	792	835
5	5	100	1	200000	5	561734.6366	53.57	409.79	992	402	745	913	977
5	5	100	1	200000	5	538667.5864	51.37	407.31	1412	419.33333	980	1099.66667	1143.33333
5	5	100	1	500000	0	334269.2873	31.88	634.49	3025	1	393	476	532
5	5	100	1	500000	0	588442.9799	56.12	325.24	1194	145	938	1021	1051
5	5	100	1	500000	0	441267.3197	42.08	489.5	1583	697	1357	1465	1516
5	5	100	1	500000	0	454659.8623	43.36	483.07667	1934	281	896	987.33333	1033
5	5	100	1	500000	2	358345.8754	34.17	649.45	3712	2	130	643	672
5	5	100	1	500000	2	377244.6054	35.98	575.91	4488	3	419	642	1178
5	5	100	1	500000	2	483231.8546	46.08	440.96	2141	2	207	248	359
5	5	100	1	500000	2	406274.1118	38.74333	555.44	3447	2.33333	252	511	736.33333
5	5	100	1	500000	5	363055.4749	34.62	648.81	3793	1192	3474	3668	3759
5	5	100	1	500000	5	390686.0447	37.26	590.7	2901	569	1407	1587	1629
5	5	100	1	500000	5	464080.1931	44.26	454.09	2838	504	1255	1411	1450
5	5	100	1	500000	5	405940.5709	38.71333	564.53333	3177.33333	755	2045.33333	2222	2279.33333
5	5	500	1	16384	0	165289.2562	78.82	349.03	676	374	544	634	669
5	5	500	1	16384	0	94241.82452	44.94	580.15	2556	478	1933	2281	2467
5	5	500	1	16384	0	6730.607437	3.21	8137.06	75110	1651	41934	70261	75026
5	5	500	1	16384	0	88753.89605	42.32333	3022.08	26114	834.33333	14803.66667	24392	26054
5	5	500	1	16384	2	4288.017564	2.04	13410.11	68248	7330	54940	65353	67966
5	5	500	1	16384	2	3872.786702	1.85	14786.38	64567	6327	55092	60528	63624
5	5	500	1	16384	2	4277.617367	2.04	13722.65	42821	14096	28819	34036	42540
5	5	500	1	16384	2	4146.14054	1.97667	13973.04667	58545.33333	9251	46283.66667	53305.66667	58043.33333
5	5	500	1	16384	5	6618.177486	3.16	9715.25	39026	6538	27229	34199	38200
5	5	500	1	16384	5	132485.4266	63.17	448.71	1463	356	1200	1388	1449
5	5	500	1	16384	5	123274.1617	58.78	474.19	1458	431	951	1140	1363
5	5	500	1	16384	5	87459.25528	41.70333	3546.05	13982.33333	2441.66667	9793.33333	12242.33333	13670.66667
5	5	500	1	200000	0	76132.4705	36.3	718.89	4672	156	3947	4442	4636
5	5	500	1	200000	0	128600.823	61.32	449.38	972	433	735	791	957
5	5	500	1	200000	0	119246.363	56.86	481.28	1099	466	890	1021	1075
5	5	500	1	200000	0	107993.2188	51.49333	549.85	2247.66667	351.66667	1857.33333	2084.66667	2222.66667
5	5	500	1	200000	2	113533.1517	54.14	494.27	1140	480	835	1048	1120
5	5	500	1	200000	2	116699.7316	55.65	496.49	821	509	670	741	801
5	5	500	1	200000	2	112384.8056	53.59	525.93	917	528	766	856	896
5	5	500	1	200000	2	114205.8963	54.46	505.56333	959.33333	505.66667	757	881.66667	939
5	5	500	1	200000	5	102785.4867	49.01	575	1545	535	1172	1448	1491
5	5	500	1	200000	5	110424.0283	52.65	526.75	861	527	719	779	832
5	5	500	1	200000	5	112498.5938	53.64	518.31	840	527	732	793	820
5	5	500	1	200000	5	108569.3696	51.76667	540.02	1082	529.66667	874.33333	1006.66667	1047.66667
5	5	500	1	500000	0	70836.58001	33.78	784.88	2168	788	1732	1986	2140
5	5	500	1	500000	0	91802.07473	43.77	582.03	3080	421	1552	2897	3039
5	5	500	1	500000	0	89174.24648	42.52	604.48	2031	533	1446	1693	2006
5	5	500	1	500000	0	83937.63374	40.02333	657.13	2426.33333	580.66667	1576.66667	2192	2395
5	5	500	1	500000	2	99631.36395	47.51	554.53	2080	473	1217	1745	1866
5	5	500	1	500000	2	84990.65103	40.53	645.87	2239	541	1660	1895	2154
5	5	500	1	500000	2	78982.70279	37.66	668.97	2830	386	2200	2628	2814
5	5	500	1	500000	2	87868.23926	41.9	623.12333	2383	466.66667	1692.33333	2089.33333	2278
5	5	500	1	500000	5	75608.64963	36.05	719.62	3471	452	2573	3199	3348
5	5	500	1	500000	5	14673.94494	7	4098.95	35646	1727	22931	35442	35621
5	5	500	1	500000	5	16006.65877	7.63	3697.69	15641	2726	10277	14148	15595
5	5	500	1	500000	5	35429.75111	16.89333	2838.75333	18252.66667	1635	11927	17596.33333	18188
5	5	1000	1	16384	0	2394.555738	2.28	12325.08	43195	7957	36413	40297	42357
5	5	1000	1	16384	0	2091.638883	1.99	13717.81	51934	12789	31549	39263	50824
5	5	1000	1	16384	0	3108.466842	2.96	10002.75	34014	9566	28031	32159	33657
