Replication Factor	Partition	Message Size	Acks	Batch Size	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
2	5	500	1	16384	5000000	358808.7549	171.09	149.4	422	165	277	386	420
2	5	500	1	16384	5000000	132100.3963	62.99	436.35	1712	144	1152	1571	1695
2	5	500	1	16384	5000000	142795.9446	68.09	407.84	822	485	790	805	821
2	5	500	1	16384	5000000	211235.0319	100.72333	331.19667	985.33333	264.66667	739.66667	920.66667	978.66667
2	5	500	1	16384	10000000	165125.4954	78.74	346.17	754	420	679	734	750
2	5	500	1	16384	10000000	173310.2253	82.64	328.69	692	387	651	671	677
2	5	500	1	16384	10000000	171939.4773	81.99	338.6	1178	397	624	1049	1176
2	5	500	1	16384	10000000	170125.066	81.12333	337.82	874.66667	401.33333	651.33333	818	867.66667
2	5	500	1	200000	1048576	128882.588	61.46	448.93	2807	345	2637	2763	2801
2	5	500	1	200000	1048576	307503.075	146.63	148.7	471	80	374	404	468
2	5	500	1	200000	1048576	253936.0081	121.09	196.24	705	141	540	668	685
2	5	500	1	200000	1048576	230107.2237	109.72667	264.62333	1327.66667	188.66667	1183.66667	1278.33333	1318
2	5	500	1	200000	5000000	147863.3742	70.51	311.03	2702	245	970	2664	2697
2	5	500	1	200000	5000000	285143.9977	135.97	184.3	394	245	371	388	391
2	5	500	1	200000	5000000	258933.1952	123.47	190.75	473	129	442	455	472
2	5	500	1	200000	5000000	230646.8557	109.98333	228.69333	1189.66667	206.33333	594.33333	1169	1186.66667
2	5	500	1	200000	10000000	214270.4093	102.17	247.33	612	346	519	571	609
2	5	500	1	200000	10000000	190512.4786	90.84	270.45	918	111	713	897	914
2	5	500	1	200000	10000000	174307.1292	83.12	304.46	754	366	646	669	752
2	5	500	1	200000	10000000	193030.0057	92.04333	274.08	761.33333	274.33333	626	712.33333	758.33333
2	5	500	1	500000	1048576	176991.1504	84.4	275.02	1562	60	1378	1490	1534
2	5	500	1	500000	1048576	176087.3393	83.96	285.17	1545	64	1412	1476	1528
2	5	500	1	500000	1048576	168861.871	80.52	295.18	2147	52	1397	2013	2111
2	5	500	1	500000	1048576	173980.1203	82.96	285.12333	1751.33333	58.66667	1395.66667	1659.66667	1724.33333
2	5	500	1	500000	5000000	183924.9586	87.7	278.79	782	359	620	763	777
2	5	500	1	500000	5000000	177777.7778	84.77	287.54	775	357	611	769	773
2	5	500	1	500000	5000000	151538.1118	72.26	348.37	1814	325	990	1650	1784
2	5	500	1	500000	5000000	171080.2827	81.57667	304.9	1123.66667	347	740.33333	1060.66667	1111.33333
2	5	500	1	500000	10000000	224769.6111	107.18	208.92	611	268	482	589	606
2	5	500	1	500000	10000000	204540.8059	97.53	246.6	621	305	550	582	592
2	5	500	1	500000	10000000	159438.7755	76.03	332.77	1295	320	1000	1196	1281
2	5	500	1	500000	10000000	196249.7309	93.58	262.76333	842.33333	297.66667	677.33333	789	826.33333
2	5	1000	1	16384	1048576	14649.86815	13.97	2074.43	30251	294	29889	30194	30249
2	5	1000	1	16384	1048576	233644.8598	222.82	115.76	206	113	174	199	205
2	5	1000	1	16384	1048576	79923.27366	76.22	361.15	1104	147	1035	1084	1096
2	5	1000	1	16384	1048576	109406.0005	104.33667	850.44667	10520.33333	184.66667	10366	10492.33333	10516.66667
2	5	1000	1	16384	5000000	4017.613216	3.83	8074.17	51355	2266	39878	43517	50497
2	5	1000	1	16384	5000000	205423.1717	195.91	135.94	242	142	198	228	239
2	5	1000	1	16384	5000000	211416.4905	201.62	129.94	234	130	182	214	233
2	5	1000	1	16384	5000000	140285.7585	133.78667	2780.01667	17277	846	13419.33333	14653	16989.66667
2	5	1000	1	16384	10000000	12928.58251	12.33	2467.23	8767	575	7823	8350	8762
2	5	1000	1	16384	10000000	217391.3043	207.32	126.84	220	128	184	205	214
2	5	1000	1	16384	10000000	26199.95808	24.99	981.16	7507	1153	3015	6506	7423
2	5	1000	1	16384	10000000	85506.61498	81.54667	1191.74333	5498	618.66667	3674	5020.33333	5466.33333
2	5	1000	1	200000	1048576	337381.9163	321.75	65.23	151	94	137	144	149
2	5	1000	1	200000	1048576	357398.1415	340.84	58.68	154	71	107	113	115
2	5	1000	1	200000	1048576	19505.34446	18.6	1605.59	4550	523	4039	4320	4485
2	5	1000	1	200000	1048576	238095.1341	227.06333	576.5	1618.33333	229.33333	1427.66667	1525.66667	1583
2	5	1000	1	200000	5000000	362581.5809	345.78	55.88	154	58	101	114	120
2	5	1000	1	200000	5000000	248262.1648	236.76	64.3	652	62	175	232	238
2	5	1000	1	200000	5000000	15788.80889	15.06	1886.55	4329	2599	4028	4203	4276
2	5	1000	1	200000	5000000	208877.5182	199.2	668.91	1711.66667	906.33333	1434.66667	1516.33333	1544.66667
2	5	1000	1	200000	10000000	354861.604	338.42	58.84	153	67	113	116	121
2	5	1000	1	200000	10000000	273672.6875	260.99	63.3	523	92	135	147	150
2	5	1000	1	200000	10000000	97885.66954	93.35	304.18	4031	32	3635	4028	4030
2	5	1000	1	200000	10000000	242139.987	230.92	142.10667	1569	63.66667	1294.33333	1430.33333	1433.66667
2	5	1000	1	500000	1048576	14350.08467	13.69	60.99	33493	10	332	363	377
2	5	1000	1	500000	1048576	353606.7893	337.23	55.8	330	10	296	311	327
2	5	1000	1	500000	1048576	175808.7201	167.66	56.86	1592	9	309	326	334
2	5	1000	1	500000	1048576	181255.198	172.86	57.88333	11805	9.66667	312.33333	333.33333	346
2	5	1000	1	500000	5000000	24741.45183	23.6	1214.39	3564	473	3201	3470	3533
2	5	1000	1	500000	5000000	312891.1139	298.4	69.66	258	66	201	253	256
2	5	1000	1	500000	5000000	346740.638	330.68	56.8	146	60	110	112	120
2	5	1000	1	500000	5000000	228124.4012	217.56	446.95	1322.66667	199.66667	1170.66667	1278.33333	1303
2	5	1000	1	500000	10000000	239923.2246	228.81	90.76	472	89	362	466	469
2	5	1000	1	500000	10000000	356379.1875	339.87	61.28	199	67	122	132	136
2	5	1000	1	500000	10000000	284414.1069	271.24	61.24	398	49	146	154	158
2	5	1000	1	500000	10000000	293572.173	279.97333	71.09333	356.33333	68.33333	210	250.66667	254.33333
5	1	100	1	16384	1048576	288201.0491	27.48	993.98	2632	818	1960	2491	2620
5	1	100	1	16384	1048576	506842.372	48.34	530.41	810	544	761	794	806
5	1	100	1	16384	1048576	449842.5551	42.9	567.43	1727	584	1641	1698	1725
5	1	100	1	16384	1048576	414961.9921	39.57333	697.27333	1723	648.66667	1454	1661	1717
5	1	100	1	16384	5000000	278722.3368	26.58	956.71	8637	323	8243	8527	8581
5	1	100	1	16384	5000000	786782.0614	75.03	217.14	953	159	813	914	951
5	1	100	1	16384	5000000	709119.2739	67.63	207.55	629	131	575	608	624
5	1	100	1	16384	5000000	591541.224	56.41333	460.46667	3406.33333	204.33333	3210.33333	3349.66667	3385.33333
5	1	100	1	16384	10000000	561545.3729	53.55	403.3	1357	430	1160	1341	1356
5	1	100	1	16384	10000000	611620.7951	58.33	400.23	1096	456	957	1021	1091
5	1	100	1	16384	10000000	610649.7313	58.24	406.28	692	466	565	594	675
5	1	100	1	16384	10000000	594605.2998	56.70667	403.27	1048.33333	450.66667	894	985.33333	1040.66667
5	1	100	1	200000	1048576	558098.002	53.22	414.15	1582	431	1467	1567	1579
5	1	100	1	200000	1048576	661988.6138	63.13	249.77	740	166	630	720	737
5	1	100	1	200000	1048576	604814.322	57.68	373.5	1062	397	1009	1046	1058
5	1	100	1	200000	1048576	608300.3126	58.01	345.80667	1128	331.33333	1035.33333	1111	1124.66667
5	1	100	1	200000	5000000	646663.2178	61.67	320.25	550	386	505	527	548
5	1	100	1	200000	5000000	595592.6147	56.8	324.18	619	438	564	589	605
5	1	100	1	200000	5000000	603937.6736	57.6	402.32	542	472	521	528	533
5	1	100	1	200000	5000000	615397.8354	58.69	348.91667	570.33333	432	530	548	562
5	1	100	1	200000	10000000	608790.9412	58.06	355.36	596	453	516	534	575
5	1	100	1	200000	10000000	651126.4488	62.1	292.15	658	328	538	630	654
5	1	100	1	200000	10000000	571428.5714	54.5	379.3	2166	326	2073	2130	2150
5	1	100	1	200000	10000000	610448.6538	58.22	342.27	1140	369	1042.33333	1098	1126.33333
5	1	100	1	500000	1048576	598086.1244	57.04	328.39	1101	380	1007	1069	1095
5	1	100	1	500000	1048576	616218.8809	58.77	294.22	1468	229	1387	1436	1458
5	1	100	1	500000	1048576	580855.0186	55.39	372.77	1339	404	1261	1316	1335
5	1	100	1	500000	1048576	598386.6747	57.06667	331.79333	1302.66667	337.66667	1218.33333	1273.66667	1296
5	1	100	1	500000	5000000	607017.1179	57.89	353.73	684	421	605	666	682
5	1	100	1	500000	5000000	592487.2615	56.5	430.33	630	431	573	596	606
5	1	100	1	500000	5000000	557475.7498	53.17	417.4	1451	437	1358	1417	1447
5	1	100	1	500000	5000000	585660.0431	55.85333	400.48667	921.66667	429.66667	845.33333	893	911.66667
5	1	100	1	500000	10000000	536941.5808	51.21	481.48	1378	427	1164	1339	1374
5	1	100	1	500000	10000000	649603.7417	61.95	322.83	582	371	514	548	578
5	1	100	1	500000	10000000	653765.6904	62.35	286.96	719	392	568	694	717
5	1	100	1	500000	10000000	613437.0043	58.50333	363.75667	893	396.66667	748.66667	860.33333	889.66667
5	1	500	1	16384	1048576	157133.8781	74.93	381.08	636	382	519	607	628
5	1	500	1	16384	1048576	150127.6085	71.59	399.68	577	419	512	564	575
5	1	500	1	16384	1048576	126919.6599	60.52	483.27	1932	421	1743	1806	1922
5	1	500	1	16384	1048576	144727.0488	69.01333	421.34333	1048.33333	407.33333	924.66667	992.33333	1041.66667
5	1	500	1	16384	5000000	144341.8014	68.83	424.08	936	431	680	856	935
5	1	500	1	16384	5000000	14380.00604	6.86	4481.53	50594	459	36135	48359	50460
5	1	500	1	16384	5000000	8238.250196	3.93	7890.79	28829	2888	24017	27515	28639
5	1	500	1	16384	5000000	55653.35254	26.54	4265.46667	26786.33333	1259.33333	20277.33333	25576.66667	26678
5	1	500	1	16384	10000000	7285.974499	3.47	8482.89	28695	6692	22452	27409	28614
5	1	500	1	16384	10000000	6512.070122	3.11	9381.83	28277	9848	21951	27242	28035
5	1	500	1	16384	10000000	9790.675361	4.67	6660.47	26600	4157	19416	25363	26458
5	1	500	1	16384	10000000	7862.90666	3.75	8175.06333	27857.33333	6899	21273	26671.33333	27702.33333
5	1	500	1	200000	1048576	36930.34936	17.61	1062.52	11387	387	6556	6720	6745
5	1	500	1	200000	1048576	17110.39628	8.16	3791.39	24573	2974	22320	24264	24438
5	1	500	1	200000	1048576	33739.32994	16.09	1778	4446	1509	4044	4207	4395
5	1	500	1	200000	1048576	29260.02519	13.95333	2210.63667	13468.66667	1623.33333	10973.33333	11730.33333	11859.33333
5	1	500	1	200000	5000000	24922.11838	11.88	2455.9	21943	429	21850	21914	21937
5	1	500	1	200000	5000000	16763.61625	7.99	3849.87	21138	3181	20341	21053	21121
5	1	500	1	200000	5000000	38856.07709	18.53	1530.75	4185	453	3695	4010	4180
5	1	500	1	200000	5000000	26847.27057	12.8	2612.17333	15755.33333	1354.33333	15295.33333	15659	15746
5	1	500	1	200000	10000000	23693.87513	11.3	2732.71	13042	455	12740	12997	13040
5	1	500	1	200000	10000000	15601.1108	7.44	3354.39	24597	3477	4504	24587	24595
5	1	500	1	200000	10000000	40929.92796	19.52	1458.54	4710	487	4193	4463	4625
5	1	500	1	200000	10000000	26741.63796	12.75333	2515.21333	14116.33333	1473	7145.66667	14015.66667	14086.66667
5	1	500	1	500000	1048576	22723.14125	10.84	2856.01	20202	1840	15414	17929	19978
5	1	500	1	500000	1048576	31558.68337	15.05	2035.92	8023	1847	7190	7601	7969
5	1	500	1	500000	1048576	22887.48512	10.91	2751.99	14826	435	13807	14397	14781
5	1	500	1	500000	1048576	25723.10325	12.26667	2547.97333	14350.33333	1374	12137	13309	14242.66667
5	1	500	1	500000	5000000	27548.96829	13.14	2333.37	9985	2467	7166	9361	9681
5	1	500	1	500000	5000000	40783.03426	19.45	1509.65	15487	371	13270	14573	15481
5	1	500	1	500000	5000000	16121.49156	7.69	4036.84	20558	3056	17459	20534	20546
5	1	500	1	500000	5000000	28151.1647	13.42667	2626.62	15343.33333	1964.66667	12631.66667	14822.66667	15236
5	1	500	1	500000	10000000	54519.68161	26	1076.78	3461	361	3105	3259	3355
5	1	500	1	500000	10000000	20011.60673	9.54	3246.43	25300	1577	23751	25277	25288
5	1	500	1	500000	10000000	34041.39434	16.23	1810.66	3341	2370	3071	3194	3292
5	1	500	1	500000	10000000	36190.89422	17.25667	2044.62333	10700.66667	1436	9975.66667	10576.66667	10645
5	1	1000	1	16384	1048576	3744.448855	3.57	8310.2	31626	5308	26019	31201	31609
5	1	1000	1	16384	1048576	9284.016637	8.85	3507.44	20643	485	19539	20418	20616
5	1	1000	1	16384	1048576	121270.9192	115.65	241.7	363	232	320	351	362
5	1	1000	1	16384	1048576	44766.46158	42.69	4019.78	17544	2008.33333	15292.66667	17323.33333	17529
5	1	1000	1	16384	5000000	69156.29322	65.95	438.72	1403	366	1360	1392	1402
5	1	1000	1	16384	5000000	52737.05305	50.29	584.26	1119	622	825	1105	1118
5	1	1000	1	16384	5000000	57260.65048	54.61	535.67	767	563	696	745	766
5	1	1000	1	16384	5000000	59717.99892	56.95	519.55	1096.33333	517	960.33333	1080.66667	1095.33333
5	1	1000	1	16384	10000000	63283.12872	60.35	480.6	835	488	650	798	834
5	1	1000	1	16384	10000000	59944.85074	57.17	512.43	2334	382	2299	2320	2333
5	1	1000	1	16384	10000000	69657.28615	66.43	436.24	814	459	648	760	791
5	1	1000	1	16384	10000000	64295.08854	61.31667	476.42333	1327.66667	443	1199	1292.66667	1319.33333
5	1	1000	1	200000	1048576	69454.09085	66.24	441.03	1007	462	800	953	1005
5	1	1000	1	200000	1048576	62562.56256	59.66	488.62	1260	468	1170	1222	1258
5	1	1000	1	200000	1048576	65070.2759	62.06	468.06	594	489	554	589	593
5	1	1000	1	200000	1048576	65695.6431	62.65333	465.90333	953.66667	473	841.33333	921.33333	952
5	1	1000	1	200000	5000000	58782.03621	56.06	523.32	989	506	716	938	989
5	1	1000	1	200000	5000000	57603.68664	54.94	536.69	1621	488	1571	1595	1609
5	1	1000	1	200000	5000000	65806.79126	62.76	466.16	600	486	551	578	598
5	1	1000	1	200000	5000000	60730.83804	57.92	508.72333	1070	493.33333	946	1037	1065.33333
5	1	1000	1	200000	10000000	60923.6018	58.1	505.36	1090	484	1044	1077	1086
5	1	1000	1	200000	10000000	65634.02468	62.59	464.46	591	482	549	587	589
5	1	1000	1	200000	10000000	67394.52756	64.27	452.7	862	471	571	797	840
5	1	1000	1	200000	10000000	64650.71802	61.65333	474.17333	847.66667	479	721.33333	820.33333	838.33333
5	1	1000	1	500000	1048576	57710.06464	55.04	530.07	719	549	650	680	716
5	1	1000	1	500000	1048576	64800.41472	61.8	470.64	714	488	633	677	710
5	1	1000	1	500000	1048576	62829.85675	59.92	470.05	853	482	614	671	708
5	1	1000	1	500000	1048576	61780.11204	58.92	490.25333	762	506.33333	632.33333	676	711.33333
5	1	1000	1	500000	5000000	40567.95132	38.69	736.98	4365	573	4157	4319	4356
5	1	1000	1	500000	5000000	107296.1373	102.33	256.13	705	263	599	646	699
5	1	1000	1	500000	5000000	41521.34197	39.6	777.28	7197	95	7128	7189	7196
5	1	1000	1	500000	5000000	63128.47688	60.20667	590.13	4089	310.33333	3961.33333	4051.33333	4083.66667
5	1	1000	1	500000	10000000	7494.566439	7.15	3836.74	23944	2853	19075	23204	23920
5	1	1000	1	500000	10000000	10465.28664	9.98	3129.06	25166	1048	24418	25152	25161
5	1	1000	1	500000	10000000	20054.54837	19.13	1614.34	4460	404	3773	4257	4419
5	1	1000	1	500000	10000000	12671.46715	12.08667	2860.04667	17856.66667	1435	15755.33333	17537.66667	17833.33333
5	2	100	1	16384	1048576	215945.409	20.59	1315.63	3802	1116	3265	3703	3777
5	2	100	1	16384	1048576	433688.9583	41.36	631.26	1376	562	1252	1302	1369
5	2	100	1	16384	1048576	581327.7526	55.44	349.44	1106	189	745	840	859
5	2	100	1	16384	1048576	410320.7066	39.13	765.44333	2094.66667	622.33333	1754	1948.33333	2001.66667
5	2	100	1	16384	5000000	321357.4137	30.65	637.31	6084	600	2697	2828	2857
5	2	100	1	16384	5000000	716537.6899	68.33	250.28	1277	202	1089	1229	1250
5	2	100	1	16384	5000000	615081.8059	58.66	357.82	900	377	671	860	888
5	2	100	1	16384	5000000	550992.3032	52.54667	415.13667	2753.66667	393	1485.66667	1639	1665
5	2	100	1	16384	10000000	555802.5789	53.01	429.73	1079	513	807	1012	1077
5	2	100	1	16384	10000000	545851.5284	52.06	389.01	1738	264	1692	1717	1728
5	2	100	1	16384	10000000	693673.6959	66.15	227.87	1183	164	975	1152	1181
5	2	100	1	16384	10000000	598442.6011	57.07333	348.87	1333.33333	313.66667	1158	1293.66667	1328.66667
5	2	100	1	200000	1048576	514933.0587	49.11	431.75	1986	388	524	903	978
5	2	100	1	200000	1048576	621658.5851	59.29	366.81	608	470	550	582	600
5	2	100	1	200000	1048576	435502.134	41.53	557.71	4280	470	4134	4248	4276
5	2	100	1	200000	1048576	524031.2593	49.97667	452.09	2291.33333	442.66667	1736	1911	1951.33333
5	2	100	1	200000	5000000	781738.5866	74.55	186.41	521	134	458	486	517
5	2	100	1	200000	5000000	522084.16	49.79	433.12	1516	515	1433	1481	1495
5	2	100	1	200000	5000000	570971.794	54.45	384.72	774	440	566	597	631
5	2	100	1	200000	5000000	624931.5135	59.59667	334.75	937	363	819	854.66667	881
5	2	100	1	200000	10000000	450612.8335	42.97	524.05	3166	390	3087	3143	3161
5	2	100	1	200000	10000000	604814.322	57.68	347.42	1013	432	978	999	1008
5	2	100	1	200000	10000000	588928.1508	56.16	371.16	720	407	493	522	552
5	2	100	1	200000	10000000	548118.4354	52.27	414.21	1633	409.66667	1519.33333	1554.66667	1573.66667
5	2	100	1	500000	1048576	477874.4146	45.57	503.65	2609	282	497	2108	2186
5	2	100	1	500000	1048576	575307.7897	54.87	365.83	1374	399	1204	1290	1369
5	2	100	1	500000	1048576	530560.2716	50.6	432.13	1121	679	971	1076	1116
5	2	100	1	500000	1048576	527914.1586	50.34667	433.87	1701.33333	453.33333	890.66667	1491.33333	1557
5	2	100	1	500000	5000000	512505.1251	48.88	450.08	1564	433	1150	1340	1368
5	2	100	1	500000	5000000	500951.8084	47.77	459.1	1768	430	1380	1651	1689
5	2	100	1	500000	5000000	544543.6724	51.93	421.59	1785	648	1612	1756	1777
5	2	100	1	500000	5000000	519333.5353	49.52667	443.59	1705.66667	503.66667	1380.66667	1582.33333	1611.33333
5	2	100	1	500000	10000000	548606.5394	52.32	417.04	959	383	509	568	586
5	2	100	1	500000	10000000	522793.8101	49.86	487.16	1144	597	967	1080	1104
5	2	100	1	500000	10000000	519210.7996	49.52	439.2	1312	806	1083	1221	1304
5	2	100	1	500000	10000000	530203.7164	50.56667	447.8	1138.33333	595.33333	853	956.33333	998
5	2	500	1	16384	1048576	106507.6153	50.79	567.63	3675	683	3569	3645	3674
5	2	500	1	16384	1048576	159642.401	76.12	372.41	743	391	637	731	741
5	2	500	1	16384	1048576	133654.1032	63.73	446.2	893	455	678	870	886
5	2	500	1	16384	1048576	133268.0398	63.54667	462.08	1770.33333	509.66667	1628	1748.66667	1767
5	2	500	1	16384	5000000	14084.11031	6.72	4494.04	49753	499	13236	13651	13709
5	2	500	1	16384	5000000	7064.541653	3.37	9158.31	26187	6491	21386	24981	25056
5	2	500	1	16384	5000000	7103.735855	3.39	8954.03	31340	10846	29898	30954	31325
5	2	500	1	16384	5000000	9417.4626	4.49333	7535.46	35760	5945.33333	21506.66667	23195.33333	23363.33333
5	2	500	1	16384	10000000	6750.097876	3.22	9101.33	38562	5922	24646	27136	27241
5	2	500	1	16384	10000000	6140.846454	2.93	9959.84	40085	8616	32837	39497	40077
5	2	500	1	16384	10000000	6244.731008	2.98	9981.53	31433	14346	28998	30414	31166
5	2	500	1	16384	10000000	6378.55845	3.04333	9680.9	36693.33333	9628	28827	32349	32828
5	2	500	1	200000	1048576	16149.8708	7.7	3938.7	23641	3229	22732	23237	23640
5	2	500	1	200000	1048576	34153.00546	16.29	1843.31	7644	515	1798	2106	2537
5	2	500	1	200000	1048576	17027.94285	8.12	3558.48	12358	594	2311	3345	3639
5	2	500	1	200000	1048576	22443.60637	10.70333	3113.49667	14547.66667	1446	8947	9562.66667	9938.66667
5	2	500	1	200000	5000000	14739.26245	7.03	4097.32	25059	2750	6609	17537	19526
5	2	500	1	200000	5000000	25594.43065	12.2	2277.12	10169	4132	8861	9643	10087
5	2	500	1	200000	5000000	20480.89133	9.77	2879.03	28589	719	28080	28565	28582
5	2	500	1	200000	5000000	20271.52814	9.66667	3084.49	21272.33333	2533.66667	14516.66667	18581.66667	19398.33333
5	2	500	1	200000	10000000	32035.88019	15.28	1869.91	5736	3887	5366	5627	5733
5	2	500	1	200000	10000000	26481.64822	12.63	2411.52	16327	3	43	75	77
5	2	500	1	200000	10000000	468384.0749	223.34	74.25	272	58	228	246	271
5	2	500	1	200000	10000000	175633.8678	83.75	1451.89333	7445	1316	1879	1982.66667	2027
5	2	500	1	500000	1048576	109265.7343	52.1	514	1386	633	1253	1307	1359
5	2	500	1	500000	1048576	91307.52374	43.54	610.93	1636	623	826	867	890
5	2	500	1	500000	1048576	107770.2339	51.39	537.84	1186	747	1068	1152	1166
5	2	500	1	500000	1048576	102781.164	49.01	554.25667	1402.66667	667.66667	1049	1108.66667	1138.33333
5	2	500	1	500000	5000000	104679.1584	49.91	554.5	1382	629	1250	1358	1379
5	2	500	1	500000	5000000	109194.1472	52.07	537.78	1662	612	1252	1603	1661
5	2	500	1	500000	5000000	90620.75215	43.21	666.21	2951	520	2725	2896	2915
5	2	500	1	500000	5000000	101498.0192	48.39667	586.16333	1998.33333	587	1742.33333	1952.33333	1985
5	2	500	1	500000	10000000	113960.114	54.34	512.15	1260	493	1103	1218	1257
5	2	500	1	500000	10000000	115500.1155	55.07	505.85	956	409	728	791	828
5	2	500	1	500000	10000000	106067.0344	50.58	556.65	1019	639	886	971	1014
5	2	500	1	500000	10000000	111842.4213	53.33	524.88333	1078.33333	513.66667	905.66667	993.33333	1033
5	2	1000	1	16384	1048576	57201.69317	54.55	529.51	1881	458	1499	1862	1878
5	2	1000	1	16384	1048576	65867.47464	62.82	460.76	586	475	548	570	582
